order_id,Product_ID,seller_id,order_date,delivery_date,expected_delivery_date,quantity
900,1075,38320,07-07-2021,24-07-2021,22-07-2021,9
901,1023,3165,05-05-2021,06-05-2021,05-05-2021,7
902,1055,17800,12-01-2021,15-01-2021,17-01-2021,4
903,1080,7807,05-01-2021,21-01-2021,19-01-2021,15
904,1095,41230,24-03-2021,07-04-2021,05-04-2021,4
905,1075,5303,11-01-2021,23-01-2021,24-01-2021,15
906,1016,21740,21-01-2021,04-02-2021,06-02-2021,15
907,1008,3317,15-08-2021,17-08-2021,15-08-2021,4
908,1004,18143,15-03-2021,08-04-2021,10-04-2021,7
909,1004,7813,18-07-2021,09-08-2021,10-08-2021,12
910,1056,69020,27-01-2021,06-02-2021,07-02-2021,1
911,1025,13506,23-08-2021,06-09-2021,08-09-2021,1
912,1067,29104,23-08-2021,09-09-2021,08-09-2021,6
913,1096,28455,03-04-2021,19-04-2021,21-04-2021,15
914,1067,14030,09-05-2021,12-05-2021,14-05-2021,14
915,1027,8830,17-04-2021,04-05-2021,02-05-2021,7
916,1093,3547,12-10-2021,19-10-2021,21-10-2021,15
917,1032,13604,02-01-2021,12-01-2021,13-01-2021,15
918,1050,74555,07-03-2021,03-04-2021,01-04-2021,6
919,1061,78890,29-06-2021,21-07-2021,22-07-2021,8
920,1051,4183,26-07-2021,16-08-2021,15-08-2021,13
921,1019,21715,17-02-2021,18-02-2021,19-02-2021,14
922,1021,89220,10-10-2021,02-11-2021,01-11-2021,5
923,1005,2762,05-07-2021,26-07-2021,28-07-2021,3
924,1082,29101,04-04-2021,18-04-2021,17-04-2021,14
925,1092,88501,16-07-2021,12-08-2021,10-08-2021,4
926,1042,24240,08-02-2021,18-02-2021,16-02-2021,15
927,1061,49015,02-08-2021,06-08-2021,04-08-2021,6
928,1022,26052,14-10-2021,19-10-2021,21-10-2021,11
929,1021,9619,31-01-2021,06-02-2021,07-02-2021,9
930,1070,2832,22-06-2021,30-06-2021,01-07-2021,10
931,1001,12412,04-06-2021,19-06-2021,21-06-2021,15
932,1005,91510,22-08-2021,23-08-2021,22-08-2021,9
933,1012,13274,28-04-2021,20-05-2021,22-05-2021,15
934,1090,12440,03-04-2021,21-04-2021,22-04-2021,4
935,1046,60831,01-07-2021,16-07-2021,15-07-2021,12
936,1034,36400,16-07-2021,01-08-2021,02-08-2021,2
937,1049,23095,04-06-2021,25-06-2021,23-06-2021,4
938,1078,26015,12-06-2021,28-06-2021,27-06-2021,14
939,1090,1152,02-04-2021,21-04-2021,20-04-2021,15
940,1045,22793,11-09-2021,04-10-2021,06-10-2021,14
941,1027,9784,30-09-2021,05-10-2021,03-10-2021,10
942,1073,30260,09-06-2021,10-06-2021,09-06-2021,6
943,1026,35162,22-02-2021,14-03-2021,15-03-2021,6
944,1047,9820,17-07-2021,09-08-2021,10-08-2021,2
945,1086,85035,04-07-2021,22-07-2021,23-07-2021,2
946,1056,1107,20-04-2021,13-05-2021,12-05-2021,8
947,1094,13070,24-06-2021,02-07-2021,01-07-2021,11
948,1063,77320,24-08-2021,02-09-2021,04-09-2021,10
949,1048,62320,02-02-2021,17-02-2021,15-02-2021,1
950,1061,37500,16-10-2021,31-10-2021,30-10-2021,6
951,1081,23052,30-09-2021,23-10-2021,22-10-2021,11
952,1026,79500,05-08-2021,25-08-2021,27-08-2021,14
953,1036,74595,18-04-2021,26-04-2021,25-04-2021,2
954,1001,18040,28-03-2021,15-04-2021,17-04-2021,3
955,1008,31110,20-01-2021,05-02-2021,03-02-2021,7
956,1099,5727,18-05-2021,07-06-2021,08-06-2021,13
957,1052,99980,20-08-2021,30-08-2021,01-09-2021,3
958,1079,18460,21-06-2021,01-07-2021,30-06-2021,11
959,1047,4003,17-01-2021,10-02-2021,08-02-2021,8
960,1056,9330,19-09-2021,07-10-2021,05-10-2021,15
961,1086,80060,19-03-2021,15-04-2021,13-04-2021,13
962,1014,7135,09-02-2021,18-02-2021,16-02-2021,13
963,1090,57084,18-06-2021,14-07-2021,12-07-2021,6
964,1028,57770,08-07-2021,16-07-2021,17-07-2021,8
965,1087,12321,24-07-2021,29-07-2021,28-07-2021,5
966,1078,88060,25-02-2021,10-03-2021,08-03-2021,11
967,1088,31260,11-10-2021,07-11-2021,08-11-2021,14
968,1002,38411,14-03-2021,03-04-2021,04-04-2021,15
969,1026,9111,22-05-2021,25-05-2021,24-05-2021,11
970,1014,3317,04-01-2021,23-01-2021,25-01-2021,5
971,1059,38410,26-08-2021,12-09-2021,10-09-2021,2
972,1056,12721,22-07-2021,08-08-2021,10-08-2021,1
973,1007,60822,04-09-2021,24-09-2021,22-09-2021,1
974,1003,22070,22-01-2021,18-02-2021,17-02-2021,13
975,1023,28495,18-01-2021,30-01-2021,29-01-2021,1
976,1018,96810,15-10-2021,04-11-2021,05-11-2021,11
977,1038,3420,23-04-2021,06-05-2021,04-05-2021,1
978,1099,30644,24-04-2021,18-05-2021,19-05-2021,2
979,1015,90450,07-04-2021,21-04-2021,20-04-2021,13
980,1064,27213,19-10-2021,14-11-2021,15-11-2021,9
981,1089,19470,02-10-2021,12-10-2021,11-10-2021,15
982,1028,90620,30-03-2021,07-04-2021,05-04-2021,14
983,1074,30610,12-07-2021,14-07-2021,12-07-2021,10
984,1039,89228,23-09-2021,30-09-2021,01-10-2021,3
985,1057,29124,07-02-2021,09-02-2021,10-02-2021,1
986,1017,9431,02-08-2021,15-08-2021,14-08-2021,13
987,1086,68745,13-07-2021,09-08-2021,11-08-2021,3
988,1090,66085,04-02-2021,16-02-2021,14-02-2021,13
989,1044,12286,06-01-2021,29-01-2021,30-01-2021,13
990,1025,34000,17-08-2021,06-09-2021,07-09-2021,10
991,1017,3319,09-01-2021,16-01-2021,14-01-2021,7
992,1013,29155,23-07-2021,14-08-2021,16-08-2021,5
993,1084,32143,29-03-2021,11-04-2021,12-04-2021,3
994,1025,85035,15-07-2021,17-07-2021,15-07-2021,2
995,1068,4040,14-04-2021,28-04-2021,30-04-2021,1
996,1010,12955,13-01-2021,02-02-2021,01-02-2021,10
997,1067,35160,18-01-2021,31-01-2021,02-02-2021,7
998,1018,69180,05-05-2021,21-05-2021,23-05-2021,13
999,1100,6624,15-06-2021,12-07-2021,11-07-2021,5
1000,1086,53130,07-04-2021,24-04-2021,26-04-2021,3
1001,1052,14409,30-08-2021,24-09-2021,23-09-2021,13
1002,1093,9790,03-02-2021,13-02-2021,15-02-2021,15
1003,1015,1151,08-10-2021,03-11-2021,01-11-2021,1
1004,1072,8775,06-05-2021,19-05-2021,18-05-2021,6
1005,1061,13056,23-03-2021,24-03-2021,25-03-2021,8
1006,1021,89254,09-09-2021,05-10-2021,04-10-2021,10
1007,1083,4534,05-04-2021,11-04-2021,09-04-2021,9
1008,1087,35182,12-04-2021,01-05-2021,02-05-2021,14
1009,1075,81560,01-05-2021,11-05-2021,13-05-2021,1
1010,1075,30575,15-10-2021,16-10-2021,15-10-2021,5
1011,1088,39400,15-06-2021,30-06-2021,02-07-2021,8
1012,1100,20231,30-06-2021,11-07-2021,13-07-2021,8
1013,1024,18682,15-10-2021,31-10-2021,30-10-2021,9
1014,1003,5704,29-03-2021,12-04-2021,14-04-2021,4
1015,1022,95110,22-09-2021,08-10-2021,09-10-2021,3
1016,1053,13412,07-07-2021,08-07-2021,06-07-2021,11
1017,1002,22750,09-02-2021,11-02-2021,13-02-2021,11
1018,1088,7124,01-01-2021,03-01-2021,04-01-2021,10
1019,1030,5416,30-08-2021,10-09-2021,08-09-2021,11
1020,1038,68485,13-01-2021,20-01-2021,21-01-2021,10
1021,1002,88034,04-04-2021,17-04-2021,15-04-2021,15
1022,1064,74914,28-05-2021,09-06-2021,08-06-2021,12
1023,1060,5713,17-05-2021,22-05-2021,21-05-2021,3
1024,1021,82820,04-09-2021,20-09-2021,21-09-2021,10
1025,1033,8225,04-07-2021,08-07-2021,10-07-2021,1
1026,1076,9121,25-04-2021,04-05-2021,05-05-2021,4
1027,1058,74310,16-05-2021,28-05-2021,27-05-2021,11
1028,1022,4571,19-08-2021,04-09-2021,05-09-2021,10
1029,1089,29311,22-03-2021,28-03-2021,29-03-2021,9
1030,1049,5528,07-07-2021,26-07-2021,28-07-2021,2
1031,1091,12235,11-03-2021,05-04-2021,06-04-2021,13
1032,1059,18130,17-06-2021,14-07-2021,16-07-2021,4
1033,1042,42800,01-07-2021,07-07-2021,09-07-2021,13
1034,1092,27525,23-05-2021,30-05-2021,31-05-2021,12
1035,1060,81750,31-08-2021,07-09-2021,06-09-2021,8
1036,1080,13175,22-08-2021,04-09-2021,03-09-2021,10
1037,1015,7170,07-07-2021,18-07-2021,16-07-2021,10
1038,1062,93415,03-02-2021,19-02-2021,18-02-2021,12
1039,1062,65075,26-02-2021,20-03-2021,19-03-2021,2
1040,1047,88104,07-01-2021,19-01-2021,17-01-2021,5
1041,1062,7176,03-01-2021,09-01-2021,11-01-2021,11
1042,1051,35960,29-07-2021,02-08-2021,04-08-2021,8
1043,1055,5727,13-07-2021,03-08-2021,04-08-2021,1
1044,1064,7053,07-09-2021,22-09-2021,23-09-2021,12
1045,1003,14026,30-05-2021,21-06-2021,19-06-2021,6
1046,1051,30320,22-06-2021,04-07-2021,03-07-2021,7
1047,1007,38300,21-04-2021,23-04-2021,22-04-2021,7
1048,1021,18740,16-04-2021,23-04-2021,25-04-2021,14
1049,1073,83085,22-01-2021,13-02-2021,11-02-2021,4
1050,1039,89254,16-09-2021,18-09-2021,20-09-2021,8
1051,1018,5351,19-02-2021,26-02-2021,25-02-2021,15
1052,1004,39406,06-10-2021,29-10-2021,31-10-2021,12
1053,1089,14860,22-04-2021,02-05-2021,30-04-2021,13
1054,1060,21310,25-04-2021,17-05-2021,19-05-2021,14
1055,1014,23970,08-04-2021,25-04-2021,27-04-2021,10
1056,1009,79804,23-01-2021,18-02-2021,17-02-2021,11
1057,1090,5017,27-02-2021,13-03-2021,12-03-2021,14
1058,1053,75388,02-02-2021,10-02-2021,12-02-2021,6
1059,1002,85808,31-01-2021,27-02-2021,26-02-2021,5
1060,1084,60140,05-02-2021,28-02-2021,26-02-2021,2
1061,1092,72270,16-04-2021,28-04-2021,30-04-2021,14
1062,1060,2075,30-07-2021,13-08-2021,14-08-2021,3
1063,1071,96015,11-02-2021,08-03-2021,09-03-2021,7
1064,1044,90010,24-01-2021,15-02-2021,16-02-2021,1
1065,1008,22440,26-06-2021,22-07-2021,21-07-2021,4
1066,1047,13323,14-08-2021,22-08-2021,20-08-2021,2
1067,1035,30190,22-05-2021,17-06-2021,18-06-2021,9
1068,1078,13212,12-02-2021,18-02-2021,17-02-2021,2
1069,1081,29307,08-03-2021,28-03-2021,29-03-2021,7
1070,1036,12280,15-05-2021,26-05-2021,27-05-2021,14
1071,1050,60336,14-02-2021,16-02-2021,18-02-2021,6
1072,1004,11310,13-03-2021,16-03-2021,15-03-2021,13
1073,1002,38408,24-07-2021,19-08-2021,18-08-2021,5
1074,1006,37720,23-02-2021,27-02-2021,26-02-2021,10
1075,1054,24431,24-08-2021,15-09-2021,13-09-2021,6
1076,1004,5890,18-06-2021,26-06-2021,25-06-2021,9
1077,1054,3733,19-04-2021,29-04-2021,01-05-2021,12
1078,1093,83709,13-05-2021,29-05-2021,28-05-2021,4
1079,1063,11347,16-03-2021,25-03-2021,23-03-2021,6
1080,1018,26272,26-04-2021,20-05-2021,22-05-2021,13
1081,1090,5415,13-06-2021,15-06-2021,17-06-2021,12
1082,1044,59655,02-02-2021,27-02-2021,26-02-2021,3
1083,1034,4548,25-06-2021,01-07-2021,30-06-2021,11
1084,1074,28010,26-08-2021,20-09-2021,19-09-2021,13
1085,1062,13573,10-03-2021,22-03-2021,23-03-2021,3
1086,1100,2175,05-08-2021,11-08-2021,13-08-2021,15
1087,1014,37500,20-06-2021,16-07-2021,15-07-2021,8
1088,1095,90670,19-07-2021,15-08-2021,14-08-2021,10
1089,1048,9890,22-10-2021,16-11-2021,18-11-2021,14
1090,1015,13321,13-06-2021,07-07-2021,05-07-2021,15
1091,1072,44380,02-09-2021,15-09-2021,13-09-2021,6
1092,1078,27700,12-01-2021,30-01-2021,01-02-2021,15
1093,1087,44033,22-10-2021,11-11-2021,13-11-2021,2
1094,1062,4537,08-03-2021,26-03-2021,28-03-2021,15
1095,1040,71540,25-01-2021,05-02-2021,07-02-2021,8
1096,1085,13569,20-06-2021,30-06-2021,28-06-2021,15
1097,1080,5565,29-03-2021,31-03-2021,02-04-2021,13
1098,1082,3636,29-04-2021,08-05-2021,10-05-2021,1
1099,1053,24120,13-09-2021,25-09-2021,24-09-2021,3
1100,1024,65058,30-03-2021,16-04-2021,18-04-2021,11
1101,1026,2983,31-01-2021,27-02-2021,26-02-2021,3
1102,1089,4105,07-05-2021,26-05-2021,25-05-2021,14
1103,1060,89260,16-06-2021,24-06-2021,22-06-2021,8
1104,1041,62016,05-06-2021,23-06-2021,24-06-2021,13
1105,1029,35500,25-06-2021,14-07-2021,12-07-2021,8
1106,1015,8743,09-03-2021,28-03-2021,30-03-2021,9
1107,1045,71928,11-01-2021,03-02-2021,02-02-2021,4
1108,1065,4938,07-03-2021,28-03-2021,30-03-2021,5
1109,1089,2209,06-04-2021,29-04-2021,30-04-2021,12
1110,1071,25850,02-09-2021,06-09-2021,05-09-2021,2
1111,1009,53437,30-03-2021,14-04-2021,13-04-2021,8
1112,1088,4710,04-02-2021,17-02-2021,16-02-2021,7
1113,1001,6382,19-03-2021,08-04-2021,06-04-2021,8
1114,1008,2632,08-08-2021,02-09-2021,31-08-2021,10
1115,1088,95765,11-04-2021,22-04-2021,23-04-2021,13
1116,1063,2631,25-04-2021,20-05-2021,21-05-2021,13
1117,1011,36780,08-01-2021,23-01-2021,25-01-2021,7
1118,1081,80050,20-02-2021,22-02-2021,24-02-2021,1
1119,1008,30664,29-04-2021,06-05-2021,05-05-2021,10
1120,1035,86990,09-06-2021,14-06-2021,12-06-2021,2
1121,1035,8490,21-04-2021,23-04-2021,22-04-2021,8
1122,1033,15015,13-04-2021,04-05-2021,06-05-2021,3
1123,1005,28909,04-03-2021,22-03-2021,24-03-2021,6
1124,1041,32140,06-07-2021,15-07-2021,17-07-2021,13
1125,1028,38410,22-10-2021,03-11-2021,05-11-2021,7
1126,1007,86640,31-01-2021,20-02-2021,19-02-2021,11
1127,1073,91340,01-04-2021,11-04-2021,10-04-2021,1
1128,1072,14600,13-10-2021,09-11-2021,07-11-2021,11
1129,1012,85854,24-05-2021,27-05-2021,25-05-2021,13
1130,1034,30421,20-06-2021,15-07-2021,16-07-2021,7
1131,1033,9862,20-09-2021,24-09-2021,26-09-2021,8
1132,1048,24431,17-04-2021,01-05-2021,30-04-2021,4
1133,1023,8686,07-07-2021,17-07-2021,19-07-2021,5
1134,1062,7243,19-06-2021,01-07-2021,03-07-2021,12
1135,1088,89120,15-05-2021,02-06-2021,04-06-2021,8
1136,1037,88348,06-09-2021,08-09-2021,06-09-2021,15
1137,1099,95340,18-10-2021,20-10-2021,19-10-2021,6
1138,1044,96215,05-02-2021,10-02-2021,09-02-2021,15
1139,1086,71665,15-06-2021,28-06-2021,26-06-2021,11
1140,1091,12929,08-04-2021,13-04-2021,11-04-2021,13
1141,1035,78600,26-08-2021,13-09-2021,12-09-2021,4
1142,1065,4960,15-06-2021,12-07-2021,11-07-2021,12
1143,1099,6835,08-02-2021,11-02-2021,10-02-2021,8
1144,1047,9784,22-05-2021,28-05-2021,26-05-2021,10
1145,1078,73020,02-02-2021,10-02-2021,09-02-2021,14
1146,1003,88840,30-08-2021,26-09-2021,27-09-2021,4
1147,1001,37589,28-09-2021,16-10-2021,18-10-2021,7
1148,1005,5874,14-01-2021,24-01-2021,25-01-2021,13
1149,1090,39505,03-03-2021,14-03-2021,16-03-2021,7
1150,1014,66050,22-06-2021,27-06-2021,26-06-2021,14
1151,1027,37701,08-08-2021,01-09-2021,02-09-2021,13
1152,1009,32070,09-03-2021,12-03-2021,14-03-2021,9
1153,1079,11065,21-10-2021,17-11-2021,15-11-2021,1
1154,1015,12970,17-10-2021,07-11-2021,06-11-2021,3
1155,1090,22251,30-06-2021,18-07-2021,19-07-2021,10
1156,1042,11035,10-07-2021,29-07-2021,30-07-2021,14
1157,1077,78557,07-04-2021,17-04-2021,18-04-2021,7
1158,1051,11440,13-07-2021,04-08-2021,06-08-2021,2
1159,1063,6401,05-09-2021,13-09-2021,15-09-2021,1
1160,1096,5590,31-07-2021,06-08-2021,04-08-2021,10
1161,1052,95770,22-03-2021,11-04-2021,10-04-2021,12
1162,1096,4679,25-04-2021,05-05-2021,06-05-2021,11
1163,1004,30330,12-06-2021,17-06-2021,19-06-2021,6
1164,1094,12270,21-05-2021,03-06-2021,05-06-2021,7
1165,1023,15050,23-06-2021,20-07-2021,19-07-2021,11
1166,1015,35160,11-07-2021,14-07-2021,15-07-2021,6
1167,1043,17602,26-06-2021,18-07-2021,20-07-2021,6
1168,1029,4427,10-01-2021,27-01-2021,29-01-2021,4
1169,1036,70750,09-03-2021,12-03-2021,13-03-2021,6
1170,1013,89031,17-08-2021,03-09-2021,04-09-2021,6
1171,1032,15275,14-09-2021,16-09-2021,18-09-2021,11
1172,1071,22290,05-01-2021,27-01-2021,28-01-2021,6
1173,1059,3563,06-06-2021,01-07-2021,29-06-2021,2
1174,1086,88330,22-02-2021,17-03-2021,19-03-2021,2
1175,1028,20030,22-03-2021,16-04-2021,17-04-2021,12
1176,1066,4723,26-09-2021,04-10-2021,03-10-2021,1
1177,1042,65430,20-08-2021,01-09-2021,03-09-2021,11
1178,1045,79130,02-02-2021,08-02-2021,06-02-2021,2
1179,1062,36855,10-06-2021,27-06-2021,28-06-2021,5
1180,1057,66055,29-05-2021,22-06-2021,23-06-2021,6
1181,1006,15054,29-01-2021,13-02-2021,15-02-2021,7
1182,1028,13142,22-02-2021,04-03-2021,06-03-2021,1
1183,1028,3951,06-10-2021,12-10-2021,14-10-2021,5
1184,1044,13214,15-09-2021,29-09-2021,30-09-2021,8
1185,1084,3127,06-04-2021,20-04-2021,21-04-2021,15
1186,1030,9030,26-09-2021,14-10-2021,15-10-2021,2
1187,1062,12240,10-01-2021,19-01-2021,17-01-2021,15
1188,1075,22251,10-04-2021,22-04-2021,21-04-2021,14
1189,1092,13045,17-07-2021,08-08-2021,10-08-2021,12
1190,1089,30830,01-02-2021,17-02-2021,15-02-2021,1
1191,1062,86806,22-01-2021,15-02-2021,16-02-2021,14
1192,1097,52070,06-02-2021,19-02-2021,21-02-2021,2
1193,1001,6290,06-06-2021,07-06-2021,09-06-2021,15
1194,1027,13270,23-10-2021,03-11-2021,04-11-2021,4
1195,1062,9040,13-04-2021,17-04-2021,16-04-2021,4
1196,1077,69049,22-10-2021,16-11-2021,15-11-2021,3
1197,1003,95595,30-04-2021,01-05-2021,30-04-2021,10
1198,1070,20561,31-08-2021,13-09-2021,12-09-2021,15
1199,1072,97700,17-05-2021,18-05-2021,19-05-2021,6
1200,1027,8340,24-08-2021,07-09-2021,08-09-2021,10
1201,1009,97340,26-05-2021,18-06-2021,17-06-2021,8
1202,1062,78580,15-04-2021,22-04-2021,24-04-2021,9
1203,1037,7191,21-06-2021,11-07-2021,13-07-2021,6
1204,1097,54430,30-09-2021,10-10-2021,11-10-2021,7
1205,1051,5451,03-02-2021,04-02-2021,03-02-2021,4
1206,1044,29395,01-06-2021,16-06-2021,14-06-2021,4
1207,1024,13188,25-09-2021,28-09-2021,26-09-2021,8
1208,1079,2376,10-10-2021,15-10-2021,16-10-2021,13
1209,1059,6719,08-05-2021,20-05-2021,21-05-2021,2
1210,1032,27915,22-07-2021,18-08-2021,17-08-2021,15
1211,1096,89868,09-05-2021,17-05-2021,19-05-2021,12
1212,1088,22220,14-10-2021,08-11-2021,10-11-2021,12
1213,1052,68908,14-09-2021,27-09-2021,29-09-2021,3
1214,1062,18160,20-06-2021,09-07-2021,08-07-2021,14
1215,1058,6764,10-08-2021,20-08-2021,19-08-2021,7
1216,1052,75570,16-04-2021,04-05-2021,02-05-2021,9
1217,1012,95124,18-07-2021,31-07-2021,30-07-2021,10
1218,1039,38415,12-07-2021,20-07-2021,22-07-2021,13
1219,1002,18900,05-01-2021,10-01-2021,08-01-2021,9
1220,1003,9950,10-10-2021,25-10-2021,26-10-2021,1
1221,1056,45320,03-08-2021,17-08-2021,19-08-2021,1
1222,1081,23075,08-09-2021,05-10-2021,03-10-2021,6
1223,1059,48700,23-03-2021,30-03-2021,01-04-2021,13
1224,1002,18112,07-07-2021,02-08-2021,31-07-2021,14
1225,1002,13185,04-10-2021,26-10-2021,25-10-2021,11
1226,1092,27580,09-07-2021,23-07-2021,24-07-2021,13
1227,1054,25245,23-10-2021,19-11-2021,21-11-2021,5
1228,1087,28375,06-01-2021,17-01-2021,18-01-2021,8
1229,1096,21615,08-10-2021,20-10-2021,22-10-2021,7
1230,1097,95095,31-08-2021,18-09-2021,17-09-2021,6
1231,1001,20250,20-03-2021,09-04-2021,11-04-2021,3
1232,1019,29101,02-05-2021,16-05-2021,15-05-2021,13
1233,1002,13053,03-09-2021,19-09-2021,20-09-2021,5
1234,1053,23860,18-09-2021,10-10-2021,12-10-2021,10
1235,1044,12942,28-09-2021,12-10-2021,13-10-2021,10
1236,1090,5450,15-07-2021,08-08-2021,09-08-2021,12
1237,1032,41706,16-03-2021,06-04-2021,05-04-2021,13
1238,1070,57046,17-03-2021,27-03-2021,26-03-2021,13
1239,1032,91350,13-10-2021,02-11-2021,01-11-2021,4
1240,1068,22620,27-01-2021,01-02-2021,31-01-2021,10
1241,1055,16204,22-07-2021,17-08-2021,18-08-2021,2
1242,1075,14401,25-08-2021,13-09-2021,15-09-2021,4
1243,1056,25675,06-07-2021,11-07-2021,09-07-2021,5
1244,1017,24220,02-09-2021,09-09-2021,07-09-2021,10
1245,1038,90240,06-05-2021,10-05-2021,09-05-2021,2
1246,1024,13520,19-06-2021,16-07-2021,15-07-2021,10
1247,1069,84200,19-10-2021,12-11-2021,13-11-2021,6
1248,1098,21515,15-01-2021,20-01-2021,22-01-2021,5
1249,1070,7847,13-05-2021,26-05-2021,24-05-2021,3
1250,1086,3609,26-03-2021,03-04-2021,01-04-2021,6
1251,1011,72220,31-07-2021,27-08-2021,26-08-2021,13
1252,1016,12280,11-01-2021,05-02-2021,07-02-2021,8
1253,1097,13212,10-09-2021,02-10-2021,03-10-2021,13
1254,1073,41480,07-08-2021,03-09-2021,02-09-2021,12
1255,1059,12420,26-09-2021,15-10-2021,14-10-2021,7
1256,1070,84500,09-08-2021,12-08-2021,14-08-2021,3
1257,1080,18380,12-02-2021,02-03-2021,28-02-2021,10
1258,1093,35160,21-10-2021,13-11-2021,12-11-2021,14
1259,1003,4455,16-08-2021,07-09-2021,08-09-2021,4
1260,1020,36200,13-07-2021,25-07-2021,24-07-2021,2
1261,1059,55700,06-02-2021,01-03-2021,02-03-2021,9
1262,1036,76974,22-05-2021,24-05-2021,22-05-2021,5
1263,1019,26155,19-06-2021,08-07-2021,10-07-2021,2
1264,1090,12215,13-06-2021,18-06-2021,17-06-2021,12
1265,1067,70770,04-07-2021,29-07-2021,30-07-2021,6
1266,1019,35171,10-03-2021,20-03-2021,21-03-2021,10
1267,1020,9960,11-09-2021,12-09-2021,10-09-2021,1
1268,1096,72331,16-03-2021,10-04-2021,08-04-2021,12
1269,1071,72225,05-02-2021,22-02-2021,21-02-2021,2
1270,1052,11740,02-03-2021,27-03-2021,25-03-2021,13
1271,1033,74825,07-06-2021,09-06-2021,08-06-2021,13
1272,1040,14709,20-01-2021,31-01-2021,01-02-2021,5
1273,1039,13465,07-10-2021,03-11-2021,01-11-2021,15
1274,1082,41308,13-04-2021,27-04-2021,26-04-2021,10
1275,1001,36500,05-01-2021,15-01-2021,17-01-2021,15
1276,1011,86700,20-06-2021,24-06-2021,22-06-2021,6
1277,1092,13287,05-04-2021,06-04-2021,08-04-2021,13
1278,1057,88304,30-01-2021,13-02-2021,14-02-2021,6
1279,1089,79823,25-07-2021,28-07-2021,29-07-2021,15
1280,1050,17033,07-01-2021,08-01-2021,10-01-2021,14
1281,1023,14850,03-07-2021,15-07-2021,14-07-2021,3
1282,1031,5171,30-03-2021,18-04-2021,16-04-2021,13
1283,1094,78325,04-09-2021,15-09-2021,17-09-2021,2
1284,1042,12900,29-04-2021,16-05-2021,17-05-2021,7
1285,1099,4374,25-09-2021,20-10-2021,22-10-2021,3
1286,1007,45840,05-01-2021,08-01-2021,10-01-2021,6
1287,1016,4190,09-09-2021,03-10-2021,02-10-2021,3
1288,1090,79904,13-10-2021,16-10-2021,17-10-2021,7
1289,1060,16011,26-01-2021,16-02-2021,17-02-2021,7
1290,1002,27265,01-08-2021,16-08-2021,14-08-2021,7
1291,1001,87025,12-01-2021,05-02-2021,06-02-2021,8
1292,1048,7197,26-03-2021,04-04-2021,06-04-2021,2
1293,1012,1527,05-08-2021,13-08-2021,12-08-2021,8
1294,1069,4845,28-08-2021,15-09-2021,17-09-2021,1
1295,1037,14802,05-03-2021,19-03-2021,18-03-2021,7
1296,1032,35367,22-10-2021,25-10-2021,23-10-2021,7
1297,1009,24230,15-06-2021,27-06-2021,25-06-2021,10
1298,1099,36205,11-09-2021,20-09-2021,19-09-2021,9
1299,1019,91130,12-01-2021,03-02-2021,01-02-2021,1
1300,1048,95500,30-09-2021,25-10-2021,23-10-2021,8
1301,1080,1230,21-06-2021,25-06-2021,23-06-2021,7
1302,1003,91760,19-06-2021,07-07-2021,08-07-2021,14
1303,1020,27351,02-09-2021,11-09-2021,13-09-2021,1
1304,1024,60181,10-04-2021,03-05-2021,04-05-2021,15
1305,1054,39100,09-07-2021,26-07-2021,28-07-2021,4
1306,1033,30330,16-10-2021,19-10-2021,18-10-2021,8
1307,1024,71505,11-10-2021,28-10-2021,29-10-2021,8
1308,1075,87050,13-02-2021,08-03-2021,06-03-2021,13
1309,1072,41720,07-01-2021,25-01-2021,23-01-2021,8
1310,1036,4003,25-04-2021,15-05-2021,14-05-2021,4
1311,1038,27913,07-03-2021,25-03-2021,24-03-2021,7
1312,1084,5792,06-07-2021,31-07-2021,29-07-2021,1
1313,1099,18120,02-06-2021,11-06-2021,10-06-2021,1
1314,1089,31615,14-08-2021,17-08-2021,16-08-2021,8
1315,1099,85790,05-04-2021,25-04-2021,27-04-2021,13
1316,1025,20735,12-09-2021,20-09-2021,18-09-2021,4
1317,1093,37950,23-04-2021,26-04-2021,28-04-2021,12
1318,1018,22240,31-01-2021,17-02-2021,15-02-2021,10
1319,1082,25645,22-08-2021,16-09-2021,18-09-2021,15
1320,1066,2802,22-08-2021,12-09-2021,14-09-2021,7
1321,1054,4744,26-08-2021,31-08-2021,30-08-2021,12
1322,1035,3704,17-08-2021,12-09-2021,10-09-2021,11
1323,1080,13416,23-03-2021,13-04-2021,14-04-2021,4
1324,1061,26115,05-07-2021,16-07-2021,17-07-2021,15
1325,1041,73035,11-05-2021,28-05-2021,29-05-2021,12
1326,1100,74580,22-06-2021,01-07-2021,30-06-2021,8
1327,1033,97590,28-07-2021,31-07-2021,01-08-2021,15
1328,1068,23820,14-04-2021,08-05-2021,10-05-2021,3
1329,1033,3579,30-04-2021,24-05-2021,26-05-2021,7
1330,1014,11420,12-03-2021,08-04-2021,10-04-2021,8
1331,1021,35774,18-03-2021,23-03-2021,21-03-2021,4
1332,1048,9271,13-03-2021,14-03-2021,15-03-2021,2
1333,1020,13041,18-10-2021,09-11-2021,08-11-2021,11
1334,1008,1321,12-05-2021,23-05-2021,21-05-2021,4
1335,1007,20240,30-09-2021,24-10-2021,26-10-2021,11
1336,1067,31555,25-05-2021,28-05-2021,30-05-2021,13
1337,1017,85012,02-08-2021,04-08-2021,05-08-2021,14
1338,1033,39885,26-01-2021,13-02-2021,14-02-2021,12
