Product_ID,Product_name,Category,Unit_Cost,Unit_Price
1025,PC Lapdesks,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,2097.84,2270.99
1017,Ambrane USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3410.49,3481.72
1013,Lenovo Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1222.15,1284.36
1084,Ambrane USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,465.61,812.91
1025,Pilot Liquid Ink Rollerball Pens,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",3861.61,3998.91
1068,ZEBRONICS Lapdesks,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,3169.37,3304.15
1010,HP Gaming Keyboards,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,4943.03,5442.15
1067,GIZGA Laptop Sleeves & Slipcases,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,1754.32,1856.4
1018,Inventis Lamps,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,355.72,438.27
1100,TP-Link Repeaters & Extenders,Computers&Accessories|NetworkingDevices|Repeaters&Extenders,3685.03,3743.39
1086,boAt Bluetooth Speakers,Electronics|HomeAudio|Speakers|BluetoothSpeakers,2632.58,2926.68
1052,SWAPKART USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2713.41,3426.93
1093,OffbeatÂ® Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1698.25,2309.27
1015,Classmate Composition Notebooks,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",2793.97,4194.16
1072,HP Gaming Keyboards,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,2788.56,3505.16
1061,Parker Liquid Ink Rollerball Pens,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",3230.72,3917.91
1021,Camlin Fountain Pens,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|FountainPens",3230.72,3917.91
1083,CARECASEÂ® Caddies,Computers&Accessories|Accessories&Peripherals|HardDriveAccessories|Caddies,3230.72,3917.91
1087,WeCool Selfie Sticks,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,2022.24,2714.97
1075,Canon Inkjet Printers,"Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters",569.38,706.29
1075,Crucial Internal Solid State Drives,Computers&Accessories|Components|InternalSolidStateDrives,3232.57,4242.1
1088,Wayona USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2502.46,3845.43
1100,HP Pen Drives,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,4363.35,6309.97
1024,Duracell Disposable Batteries,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,1996.75,2720.31
1003,BESTORÂ® Graphic Tablets,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",2663.1,3596.75
1022,Lenovo Traditional Laptops,Computers&Accessories|Laptops|TraditionalLaptops,2663.1,3596.75
1053,boAt On-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",2777.22,3396.84
1002,Zebronics Outdoor Speakers,Electronics|HomeAudio|Speakers|OutdoorSpeakers,3182.72,4356
1088,KINGONE Stylus Pens,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,1871.61,2681.1
1030,Lapster USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2259.42,3222.04
1038,Gizga Wireless USB Adapters,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,2881.46,4335.61
1002,SWAPKART Lamps,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,2422.65,2842.42
1064,Infinity Outdoor Speakers,Electronics|HomeAudio|Speakers|OutdoorSpeakers,3802.93,4681.51
1060,Pigeon Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3803.93,4682.51
1021,USHA Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3804.93,4683.51
1033,Amazon Fan Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3805.93,4684.51
1076,StyleHouse Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3806.93,4685.51
1058,beatXP Digital Kitchen Scales,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,3807.93,4686.51
1022,Glun Digital Kitchen Scales,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,3808.93,4687.51
1089,Pigeon Choppers,Home&Kitchen|Kitchen&Dining|KitchenTools|ManualChoppers&Chippers|Choppers,3809.93,4688.51
1049,Prestige Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3810.93,4689.51
1091,Bajaj Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3811.93,4690.51
1059,Prestige Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3812.93,4691.51
1042,Pigeon Induction Cooktop,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3813.93,4692.51
1092,Prestige Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3814.93,4693.51
1060,SHOPTOSHOP Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3815.93,4694.51
1080,Orpat Fan Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3816.93,4695.51
1015,PRO365 Hand Blenders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,3817.93,4696.51
1062,Bajaj Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3818.93,4697.51
1062,Croma Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3819.93,4698.51
1047,Havells Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3820.93,4699.51
1062,Morphy Room Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters",3821.93,4700.51
1051,Havells Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3822.93,4701.51
1055,Bajaj Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3823.93,4702.51
1064,KENT Kettle & Toaster Sets,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,3824.93,4703.51
1003,Bajaj Storage Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",3825.93,4704.51
1051,Lifelong Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3826.93,4705.51
1007,Bajaj Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3827.93,4706.51
1021,Bajaj Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3828.93,4707.51
1073,Lifelong Kettle & Toaster Sets,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,3829.93,4708.51
1039,Lifelong Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3830.93,4709.51
1018,R Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3831.93,4710.51
1004,Bajaj Immersion Rods,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",3832.93,4711.51
1089,INALSA Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3833.93,4712.51
1060,Prestige Induction Cooktop,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3834.93,4713.51
1014,Pigeon Air Fryers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,3835.93,4714.51
1009,PrettyKrafts Laundry Baskets,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,3836.93,4715.51
1090,Philips Steam Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3837.93,4716.51
1053,Havells Immersion Rods,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",3838.93,4717.51
1002,AGARO Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3839.93,4718.51
1084,Pigeon Kettle & Toaster Sets,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,3840.93,4719.51
1092,NutriPro Juicer Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,3841.93,4720.51
1060,Philips Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3842.93,4721.51
1071,Havells Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3843.93,4722.51
1044,AGARO Handheld Vacuums,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",3844.93,4723.51
1008,Philips Induction Cooktop,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3845.93,4724.51
1047,Pigeon Induction Cooktop,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3846.93,4725.51
1035,AGARO Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3847.93,4726.51
1078,Bajaj Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3848.93,4727.51
1081,Butterfly Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3849.93,4728.51
1036,SOFLIN Egg Boilers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,3850.93,4729.51
1050,Lifelong Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3851.93,4730.51
1004,Amazon Kettle & Toaster Sets,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,3852.93,4731.51
1002,Prestige Sandwich Makers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,3853.93,4732.51
1006,Orient Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3854.93,4733.51
1054,Lifelong Fan Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3855.93,4734.51
1004,Philips Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3856.93,4735.51
1054,Bulfyss Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3857.93,4736.51
1093,Bajaj Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3858.93,4737.51
1063,Bajaj Storage Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",3859.93,4738.51
1018,PHILIPS Steam Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3860.93,4739.51
1090,Room Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3861.93,4740.51
1044,Wonderchef Juicer Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,3862.93,4741.51
1034,USHA Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3863.93,4742.51
1074,Butterfly Kettle & Toaster Sets,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,3864.93,4743.51
1062,Crompton Storage Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",3865.93,4744.51
1100,Borosil Mini Food Processors & Choppers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,3866.93,4745.51
1014,KENT Kettle & Toaster Sets,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,3867.93,4746.51
1095,Prestige Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3868.93,4747.51
1048,Simxen Egg Boilers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,3869.93,4748.51
1015,Amazon Fan Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3870.93,4749.51
1072,HealthSense Digital Scales,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,3871.93,4750.51
1078,Bajaj Storage Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",3872.93,4751.51
1087,Bosch Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3873.93,4752.51
1062,Bulfyss Digital Kitchen Scales,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,3874.93,4753.51
1040,VR Vacuum Sealers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,3875.93,4754.51
1085,Orient Ceiling Fans,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",3876.93,4755.51
1080,PrettyKrafts Laundry Baskets,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,3877.93,4756.51
1082,Bajaj Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3878.93,4757.51
1053,Eureka Canister Vacuums,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",3879.93,4758.51
1024,Pigeon Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3880.93,4759.51
1026,Maharaja Room Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters",3881.93,4760.51
1089,Crompton Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3882.93,4761.51
1060,Bajaj Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3883.93,4762.51
1041,Bajaj Immersion Rods,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",3884.93,4763.51
1029,"AGARO Pressure Washers, Steam & Window Cleaners","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",3885.93,4764.51
1015,Bajaj Halogen Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters",3886.93,4765.51
1045,Orpat Hand Blenders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,3887.93,4766.51
1065,GILTON Egg Boilers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,3888.93,4767.51
1089,HealthSense Digital Kitchen Scales,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,3889.93,4768.51
1071,PHILIPS Air Fryers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,3890.93,4769.51
1009,Milton Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3891.93,4770.51
1088,Philips Pop-up Toasters,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,3892.93,4771.51
1001,Crompton Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3893.93,4772.51
1008,USHA Heat Convectors,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HeatConvectors",3894.93,4773.51
1088,Philips Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3895.93,4774.51
1063,Kuber Laundry Baskets,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,3896.93,4775.51
1011,Lifelong Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3897.93,4776.51
1081,IKEA Electric Grinders,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeGrinders|ElectricGrinders",3898.93,4777.51
1008,Crompton Electric Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3899.93,4778.51
1035,Lint Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3900.93,4779.51
1035,Pigeon Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3901.93,4780.51
1033,C Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3902.93,4781.51
1005,Pigeon Pop-up Toasters,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,3903.93,4782.51
1041,Bajaj Fan Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3904.93,4783.51
1028,Luminous Exhaust Fans,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans",3905.93,4784.51
1007,Wipro Kettle & Toaster Sets,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,3906.93,4785.51
1073,Kitchen Drip Coffee Machines,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",3907.93,4786.51
1072,Ikea Vacuum Sealers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,3908.93,4787.51
1012,HUL Water Purifier Accessories,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,3909.93,4788.51
1034,HUL Water Cartridges,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,3910.93,4789.51
1033,Prestige Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3911.93,4790.51
1048,Preethi Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3912.93,4791.51
1023,Themisto Egg Boilers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,3913.93,4792.51
1062,Butterfly Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3914.93,4793.51
1088,KENT Rice & Pasta Cookers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,3915.93,4794.51
1037,InstaCuppa Hand Blenders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,3916.93,4795.51
1099,USHA Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3917.93,4796.51
1044,KENT Hand Blenders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,3918.93,4797.51
1086,White Vacuum Sealers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,3919.93,4798.51
1091,Crompton Immersion Rods,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",3920.93,4799.51
1035,InstaCuppa Mini Food Processors & Choppers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,3921.93,4800.51
1065,Philips Canister Vacuums,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",3922.93,4801.51
1099,SAIELLIN Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3923.93,4802.51
1047,Cookwell Mixer Grinders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3924.93,4803.51
1078,Prestige Rice & Pasta Cookers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,3925.93,4804.51
1003,Swiffer Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3926.93,4805.51
1001,InstaCuppa Hand Blenders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,3927.93,4806.51
1005,Lifelong Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3928.93,4807.51
1090,Hindware Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3929.93,4808.51
1014,ATOM Digital Kitchen Scales,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,3930.93,4809.51
1027,Crompton Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3931.93,4810.51
1009,Croma Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3932.93,4811.51
1079,Lint Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3933.93,4812.51
1015,Portable Lint Shavers,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",3934.93,4813.51
1090,atomberg Ceiling Fans,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",3935.93,4814.51
1042,Pigeon Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3936.93,4815.51
1077,Usha Induction Cooktop,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3937.93,4816.51
1051,Reffair Air Purifiers & Ionizers,Car&Motorbike|CarAccessories|InteriorAccessories|AirPurifiers&Ionizers,3938.93,4817.51
1063,!!1000 Fan Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3939.93,4818.51
1096,Eureka Wet-Dry Vacuums,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",3940.93,4819.51
1052,Activa Fan Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",3941.93,4820.51
1096,PHILIPS Hand Blenders,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,3942.93,4821.51
1004,Bajaj Dry Irons,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",3943.93,4822.51
1094,V-Guard Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3944.93,4823.51
1023,Homeistic Instant Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3945.93,4824.51
1015,Kitchenwell Vacuum Sealers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,3946.93,4825.51
1043,Havells Storage Water Heaters,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",3947.93,4826.51
1029,Prestige Induction Cooktop,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,3948.93,4827.51
1036,AGARO Wet-Dry Vacuums,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",3949.93,4828.51
1013,KENT Kettle & Toaster Sets,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,3950.93,4829.51
1032,SKYTONE Mini Food Processors & Choppers,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,3951.93,4830.51
1071,KENT Electric Kettles,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,3952.93,4831.51
1059,Eureka Canister Vacuums,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",3953.93,4832.51
1086,Mi HEPA Air Purifiers,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",3954.93,4833.51
1028,Tata Water Filters & Purifiers,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,3955.93,4834.51
1066,Havells Ceiling Fans,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",3956.93,4835.51
1042,PrettyKrafts Laundry Bags,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBags,3957.93,4836.51
